r--------b---QN--np-Pn-qP-pP------p---P-----PP-kp--p-K---R------ r7/1b3QN1/1np1Pn1q/P1pP4/2p3P1/4PP1k/p2p1K2/1R6 0.000142 21
---------PQ-q-pPBn---------p--b---bKp----R-pB-PkNP-----P---N---- 8/1PQ1q1pP/Bn6/3p2b1/2bKp3/1R1pB1Pk/NP5P/3N4 0.000117 21
----------b-pnBN--p-Pp-P---q---------Pb--P--PB-k-R-p-K----rQ---- 8/2b1pnBN/2p1Pp1P/3q4/5Pb1/1P2PB1k/1R1p1K2/2rQ4 0.000116 21
--------QBb--r--b-P--------p--n---N-pRp-BK--pPk-pP-P-----r------ 8/QBb2r2/b1P5/3p2n1/2N1pRp1/BK2pPk1/pP1P4/1r6 0.000124 21
--K-----bnBP----b-B--RP----P--p-R-NQ----p-NP--rp---P-----------k 2K5/bnBP4/b1B2RP1/3P2p1/R1NQ4/p1NP2rp/3P4/7k 0.000129 21
------B---pk----K-----b-B-------P-rPp----NP--Pr--p-p---RbnqR---- 6B1/2pk4/K5b1/B7/P1rPp3/1NP2Pr1/1p1p3R/bnqR4 0.000205 21
R-N-k----------p-P-----pP-NB------p---b--PQ--r--pP-----nn-r---bK R1N1k3/7p/1P5p/P1NB4/2p3b1/1PQ2r2/pP5n/n1r3bK 0.000202 21
---R----n-n-Qp-Pp-b---p---N-------pK----pP-pPq---r-p-k-b-------- 3R4/n1n1Qp1P/p1b3p1/2N5/2pK4/pP1pPq2/1r1p1k1b/8 0.000258 21
--N--Q--PB-p--p---q-P-r---B--------p-pR---PrbP-----n----n---k--K 2N2Q2/PB1p2p1/2q1P1r1/2B5/3p1pR1/2PrbP2/3n4/n3k2K 0.000112 21
R--B--q-R-n---pbN-P---P-P---------P-N-P-p---kP---r-----b-n-----K R2B2q1/R1n3pb/N1P3P1/P7/2P1N1P1/p3kP2/1r5b/1n5K 0.000162 21
------K-n-pk----B-r---pRR-b---P-----NQP-r-P-B-P----N---P-q------ 6K1/n1pk4/B1r3pR/R1b3P1/4NQP1/r1P1B1P1/3N3P/1q6 0.000221 21
nNBB------N---b-P-P---p--------Pb--q--R-r-P--Q---r---R-n----k--K nNBB4/2N3b1/P1P3p1/7P/b2q2R1/r1P2Q2/1r3R1n/4k2K 0.000239 21
NN----------nPp-B-p-r---p-P---R----Kp----ppPP-Pk-----------b--Q- NN6/4nPp1/B1p1r3/p1P3R1/3Kp3/1ppPP1Pk/8/3b2Q1 0.000221 21
---Q----Pq--rPpr--B--Pbb------------N---BPp----pp------P-N---k-K 3Q4/Pq2rPpr/2B2Pbb/8/4N3/BPp4p/p6P/1N3k1K 0.000132 21
bn------R--Bp--RNB-----Q--------------P-qN-p-pr-P----P-p----bk-K bn6/R2Bp2R/NB5Q/8/6P1/qN1p1pr1/P4P1p/4bk1K 0.000097 21
r-b---------nRbp--P-Rr--p-------q--p-NQ--p-P-B---------P-----kBK r1b5/4nRbp/2P1Rr2/p7/q2p1NQ1/1p1P1B2/7P/5kBK 0.000190 21
-N------RppKB---QP---P-p---P--R---p--pn--PP-b---Nr---k---------- 1N6/RppKB3/QP3P1p/3P2R1/2p2pn1/1PP1b3/Nr3k2/8 0.000103 21
-------n------n--qP-p-p-P-bR----P---pPQ--p--k---bp------B-r---RK 7n/6n1/1qP1p1p1/P1bR4/P3pPQ1/1p2k3/bp6/B1r3RK 0.000170 21
---B-n--qP----RP--p-PR-bp-rN------b-PPK-p----N--p--------k------ 3B1n2/qP4RP/2p1PR1b/p1rN4/2b1PPK1/p4N2/p7/1k6 0.000125 21
--k---n--pq--P---------PP----------Q-Np-P-RKB-brn--p---p---r--R- 2k3n1/1pq2P2/7P/P7/3Q1Np1/P1RKB1br/n2p3p/3r2R1 0.000114 21
n-----r---P--B-R-P--pRQpPK------p---Pb---N--P-r--p---------q---k n5r1/2P2B1R/1P2pRQp/PK6/p3Pb2/1N2P1r1/1p6/3q3k 0.000281 21
--b---B-P--pR--p--R-p---p-----B-r-n-Q-----b--pK--p---n-p----Nk-- 2b3B1/P2pR2p/2R1p3/p5B1/r1n1Q3/2b2pK1/1p3n1p/4Nk2 0.000387 21
-----b--PP--P-QP-N-Nkp----pp---------pP-B-r-q-P-P-----Kp-------- 5b2/PP2P1QP/1N1Nkp2/2pp4/5pP1/B1r1q1P1/P5Kp/8 0.000132 21
--------B-r--P-----Q-RK-pb------B----p-pP----rb-qNR-p--n-k---n-- 8/B1r2P2/3Q1RK1/pb6/B4p1p/P4rb1/qNR1p2n/1k3n2 0.000139 21
---------------q-Qb--p-RpR---r-------B-pN-pk-B-nP-----NP-K----br 8/7q/1Qb2p1R/pR3r2/5B1p/N1pk1B1n/P5NP/1K4br 0.000117 21
----rBN-pPPn-P--kp----K---b--P--b----NBp-------p------pR--R----- 4rBN1/pPPn1P2/kp4K1/2b2P2/b4NBp/7p/6pR/2R5 0.000192 21
----KRn---rpP-P-bqQ--P-nk-b------------B-pP----pp-p-----------r- 4KRn1/2rpP1P1/bqQ2P1n/k1b5/7B/1pP4p/p1p5/6r1 0.000262 21
--b---n-K---N--P--Nb-p-p-----P--P------R-pp-p-P--QP-k---B---r--- 2b3n1/K3N2P/2Nb1p1p/5P2/P6R/1pp1p1P1/1QP1k3/B3r3 0.000104 21
--b-----K-P-PB----Pr-r-b--PpB---------p--p--------P-k-Np---nN-R- 2b5/K1P1PB2/2Pr1r1b/2PpB3/6p1/1p6/2P1k1Np/3nN1R1 0.000108 21
-----R-q-Np---pP---R-rkb-QP-np-----K-P--p-----Npp------B-------- 5R1q/1Np3pP/3R1rkb/1QP1np2/3K1P2/p5Np/p6B/8 0.000232 21
----bB----N-P-----np-pkPN-------Q---Kpprb-P-----q-----pp--r----- 4bB2/2N1P3/2np1pkP/N7/Q3Kppr/b1P5/q5pp/2r5 0.000262 21
--------bpP---pB-RpB---N-QR--------q-PPp-----N--n----k-p-K--n--- 8/bpP3pB/1RpB3N/1QR5/3q1PPp/5N2/n4k1p/1K2n3 0.000169 21
---q----pPb-P--b-B-----N--n-p---r--k--p---R-N-ppQ-P-K--n-------- 3q4/pPb1P2b/1B5N/2n1p3/r2k2p1/2R1N1pp/Q1P1K2n/8 0.000210 21
--------R-p---n-K-Pp-BNR-P--p-------kp--Pr---pq-B---P--n----b--- 8/R1p3n1/K1Pp1BNR/1P2p3/4kp2/Pr3pq1/B3P2n/4b3 0.000216 21
--n--qnR---p-B----rP---pK--P---------Q-bP---N--Pp-p-k-PP-------- 2n2qnR/3p1B2/2rP3p/K2P4/5Q1b/P3N2P/p1p1k1PP/8 0.000191 21
------bbp--Rq-----pP--N-pk--P---N--K-nPprP---r----Q---------n--- 6bb/p2Rq3/2pP2N1/pk2P3/N2K1nPp/rP3r2/2Q5/4n3 0.000216 21
-------npp--p--rpPqP-N--B---r------k--P--KR-----Bb----PPN------- 7n/pp2p2r/pPqP1N2/B3r3/3k2P1/1KR5/Bb4PP/N7 0.000238 21
---------B-np--P--n---rP-KBp-P-----b-N-Pq-r--R----pR-----kN----- 8/1B1np2P/2n3rP/1KBp1P2/3b1N1P/q1r2R2/2pR4/1kN5 0.000146 21
----r----BpPpP---PRN---b--nb-q-----k------r-p----Q--K--pR-N----- 4r3/1BpPpP2/1PRN3b/2nb1q2/3k4/2r1p3/1Q2K2p/R1N5 0.000224 21
---b---R-rnppPB----r--kP---B--------KP----Q---N-PNp----p---q---- 3b3R/1rnppPB1/3r2kP/3B4/4KP2/2Q3N1/PNp4p/3q4 0.000342 21
---------p---PPqk-NR-p-Rn-Bp-------K--BbP-N--P---------p--n----b 8/1p3PPq/k1NR1p1R/n1Bp4/3K2Bb/P1N2P2/7p/2n4b 0.000109 21
-----R----N-pP---Pp--PKpk--Pp---r-----N-B-r---n-Pp----n---q----- 5R2/2N1pP2/1Pp2PKp/k2Pp3/r5N1/B1r3n1/Pp4n1/2q5 0.000124 21
--Bn--N--p-r-p-------R-RK--P----p---kn-P----q-p-pp----r---N-B--- 2Bn2N1/1p1r1p2/5R1R/K2P4/p3kn1P/4q1p1/pp4r1/2N1B3 0.000216 21
---Nr---RpQN----B----K--n--PBP-------P--pkP-PqR-------bn-------- 3Nr3/RpQN4/B4K2/n2PBP2/5P2/pkP1PqR1/6bn/8 0.000243 21
---n----p-P-Pq---npP-b-P---N--------krQP----P-p-p-----K---N-R--- 3n4/p1P1Pq2/1npP1b1P/3N4/4krQP/4P1p1/p5K1/2N1R3 0.000245 21
--BRNn----R---PPpr-P----k--qNp-------Pp---b------P--K-b--------Q 2BRNn2/2R3PP/pr1P4/k2qNp2/5Pp1/2b5/1P2K1b1/7Q 0.000168 21
----q---k-pP-R--Bp-b-K-pr-R-n------B-P-NQ-p---P---P----P-------- 4q3/k1pP1R2/Bp1b1K1p/r1R1n3/3B1P1N/Q1p3P1/2P4P/8 0.000269 21
------N-K-pRPNP---p--b-p--p-----p----B-R-P------B-n-k-PQ-------r 6N1/K1pRPNP1/2p2b1p/2p5/p4B1R/1P6/B1n1k1PQ/7r 0.000147 21
---bB----Q-P------pP-PKRk---p------p-BN-p-p--pn-q----------nr--- 3bB3/1Q1P4/2pP1PKR/k3p3/3p1BN1/p1p2pn1/q7/3nr3 0.000115 21
----b---PP-PpB--r--R----p--p-k--n--p-P--b----r-P-p--K---------BN 4b3/PP1PpB2/r2R4/p2p1k2/n2p1P2/b4r1P/1p2K3/6BN 0.000200 21
---Q----p---PpB-P-nR---PbK-n-------N----P-p-----p-Bk--qp----r--- 3Q4/p3PpB1/P1nR3P/bK1n4/3N4/P1p5/p1Bk2qp/4r3 0.000136 21
---B-----B-bpqP--Pp-k--r--P-p---N---Kp-bp-----pP--r---P--------- 3B4/1B1bpqP1/1Pp1k2r/2P1p3/N3Kp1b/p5pP/2r3P1/8 0.000123 21
--n-----P----r---rpb----k-PBB------K-PppNPR-n--p--P---N--------- 2n5/P4r2/1rpb4/k1PBB3/3K1Ppp/NPR1n2p/2P3N1/8 0.000111 21
------b--B-rPpPq--R--P----ppB---P---kp-n-------Nrnp-K----------- 6b1/1B1rPpPq/2R2P2/2ppB3/P3kp1n/7N/rnp1K3/8 0.000179 21
-----b-Qp--R--N-kP-p-BK-P-PP----------pP--q--bp---p-----n--N---- 5b1Q/p2R2N1/kP1p1BK1/P1PP4/6pP/2q2bp1/2p5/n2N4 0.000149 21
---B----q-Rr------p---K----PP---B--k--Pp-Rp--PN--n-----Pb-r---n- 3B4/q1Rr4/2p3K1/3PP3/B2k2Pp/1Rp2PN1/1n5P/b1r3n1 0.000151 21
---------pBPq-PP-pbr-p-P--N--p-----------KP-P-b-----k-N-R--n---- 8/1pBPq1PP/1pbr1p1P/2N2p2/8/1KP1P1b1/4k1N1/R2n4 0.000134 21
-----------Qq--P------BrpNP-pN-----B-pppPr--p---pb-k---------K-- 8/3Qq2P/6Br/pNP1pN2/3B1ppp/Pr2p3/pb1k4/5K2 0.000169 21
--------RRr--N--p-P---KPp-p-bQ--------b--nP--n-PP------r----qk-- 8/RRr2N2/p1P3KP/p1p1bQ2/6b1/1nP2n1P/P6r/4qk2 0.000110 21
--r-Q------p-B-n-PP---K-b-PNP------k--bpp-----R---p---qpr------- 2r1Q3/3p1B1n/1PP3K1/b1PNP3/3k2bp/p5R1/2p3qp/r7 0.000110 21
----K---N-Pp--Bp-P-----pk--pbb--------RP--p-------p---qnr---R--N 4K3/N1Pp2Bp/1P5p/k2pbb2/6RP/2p5/2p3qn/r3R2N 0.000176 21
------N---p-N--r-Pp--ppP--n-R---------bbQ-----Pp---p-----k--BK-n 6N1/2p1N2r/1Pp2ppP/2n1R3/6bb/Q5Pp/3p4/1k2BK1n 0.000178 21
---r----Rn-Pr-p-P-P-k-B--bp-pNb----nKB--N----R----p------------- 3r4/Rn1Pr1p1/P1P1k1B1/1bp1pNb1/3nKB2/N4R2/2p5/8 0.000139 21
--RnK----NBpN-P-rpBP----Q-------b--k-pq-pP--------n---P--------- 2RnK3/1NBpN1P1/rpBP4/Q7/b2k1pq1/pP6/2n3P1/8 0.000187 21
--r--B--K-----nrpp-P--k---R-P---N--------p--PQpB--R-----N-n---q- 2r2B2/K5nr/pp1P2k1/2R1P3/N7/1p2PQpB/2R5/N1n3q1 0.000275 21
-------R-NRP-Bp---p---KP----pp-----n---r-qP--rb-------pPB----k-- 7R/1NRP1Bp1/2p3KP/4pp2/3n3r/1qP2rb1/6pP/B4k2 0.000121 21
----K----N---RN-PnP---kP--pPP----------pp-P-r--pq------BR---b--- 4K3/1N3RN1/PnP3kP/2pPP3/7p/p1P1r2p/q6B/R3b3 0.000248 21
---------p-p-R-nkNp----P-----N--n--K--P-r----PRPqPp-------b---Q- 8/1p1p1R1n/kNp4P/5N2/n2K2P1/r4PRP/qPp5/2b3Q1 0.000148 21
-----b--p--q-Np-Qppp--k-P-Pr----p----Rp--------P----K---B-R----N 5b2/p2q1Np1/Qppp2k1/P1Pr4/p4Rp1/7P/4K3/B1R4N 0.000160 21
--B------p-p-rp-p-----K-NPRPpp--P------Q--Bk---Pbq-----------n-- 2B5/1p1p1rp1/p5K1/NPRPpp2/P6Q/2Bk3P/bq6/5n2 0.000127 21
----R-----nNP--Pr-B--PK-k----P--r------Qpb--p--N-bn----Pq------- 4R3/2nNP2P/r1B2PK1/k4P2/r6Q/pb2p2N/1bn4P/q7 0.000174 21
-----q---npKPp-Q-p---r-Rk-P-----P----p--------pB------Np--R-r-N- 5q2/1npKPp1Q/1p3r1R/k1P5/P4p2/6pB/6Np/2R1r1N1 0.000223 21
--r-q-R-k-N----P-pbb---np-P-----R-------B-K--BpPN-Q----P-------- 2r1q1R1/k1N4P/1pbb3n/p1P5/R7/B1K2BpP/N1Q4P/8 0.000290 21
--K-----Pp-NP----r---r-p--PB---------b----k-B-nRnRN---Pq---Q---- 2K5/Pp1NP3/1r3r1p/2PB4/5b2/2k1B1nR/nRN3Pq/3Q4 0.000284 21
--nB------pP--r---P-kb--K-Pb----p----p-pP-R-P-R--------p----N-n- 2nB4/2pP2r1/2P1kb2/K1Pb4/p4p1p/P1R1P1R1/7p/4N1n1 0.000292 21
--nb--B-p-PPpR--KP-q-pk------------Q--P-----p-p--N-----P-----n-b 2nb2B1/p1PPpR2/KP1q1pk1/8/3Q2P1/4p1p1/1N5P/5n1b 0.000162 21
------r--PKppP-------N-----qR---P----n-PQ-----P-prP---kp--R---B- 6r1/1PKppP2/5N2/3qR3/P4n1P/Q5P1/prP3kp/2R3B1 0.000332 21
---------qpbbpRnp--B-p-Pk---P---P--K--Q--r---pn---------------NB 8/1qpbbpRn/p2B1p1P/k3P3/P2K2Q1/1r3pn1/8/6NB 0.000134 21
----bQ--RP-r--nPp-PP-p-bK----------p-----p--qkBNP---------r----- 4bQ2/RP1r2nP/p1PP1p1b/K7/3p4/1p2qkBN/P7/2r5 0.000123 21
--B------pNPpP-R--------K---P---p---k-pPn---P-B---r----p----R-Qb 2B5/1pNPpP1R/8/K3P3/p3k1pP/n3P1B1/2r4p/4R1Qb 0.000230 21
--Q-K---PrR--Nq-k--p-P-n--P-bp----------P-P--p--p-n--------BB--- 2Q1K3/PrR2Nq1/k2p1P1n/2P1bp2/8/P1P2p2/p1n5/3BB3 0.000211 21
------b-QP--P--R-p---k----Pp---------NrnB-b-p--PPp--K-------n--B 6b1/QP2P2R/1p3k2/2Pp4/5Nrn/B1b1p2P/Pp2K3/4n2B 0.000263 21
-------r--PR--p-n--P---Nk--p----B--K-bb-----p-BpP-----QRr--N---- 7r/2PR2p1/n2P3N/k2p4/B2K1bb1/4p1Bp/P5QR/r2N4 0.000105 21
--KR----B---p------pkP-P---p---------p-Pp-p---np-P----PrN-b-q--- 2KR4/B3p3/3pkP1P/3p4/5p1P/p1p3np/1P4Pr/N1b1q3 0.000194 21
--R-K-n---N-BR-p-n----k-b----p---------pq---PP-pP-----pP---B--N- 2R1K1n1/2N1BR1p/1n4k1/b4p2/7p/q3PP1p/P5pP/3B2N1 0.000265 21
----B-r-Pp--B---p--nK--Nb-NP----Q----p--pp---PP--Rp-k----------- 4B1r1/Pp2B3/p2nK2N/b1NP4/Q4p2/pp3PP1/1Rp1k3/8 0.000254 21
--R-Kn--p----BbpP------qk--Ppp--P------Q--R-BN--------p----N--r- 2R1Kn2/p4Bbp/P6q/k2Ppp2/P6Q/2R1BN2/6p1/3N2r1 0.000169 21
--------ppBB---NqR-b-Nb--p--P---Q--K-----Pp-P------k--pR-------r 8/ppBB3N/qR1b1Nb1/1p2P3/Q2K4/1Pp1P3/3k2pR/7r 0.000169 21
-----b--------ppP-NP-R-r-bQ--p-----r--n-B-p-qBp----k-----K--R--- 5b2/6pp/P1NP1R1r/1bQ2p2/3r2n1/B1p1qBp1/3k4/1K2R3 0.000109 21
----R-------pPPN--P--pK-k--q-----------rp-p-B-P-PNp----P------bQ 4R3/4pPPN/2P2pK1/k2q4/7r/p1p1B1P1/PNp4P/6bQ 0.000118 21
--b---N----r-R-----R--KPk-P--n--------p-PQp----nPpN---pp----B--- 2b3N1/3r1R2/3R2KP/k1P2n2/6p1/PQp4n/PpN3pp/4B3 0.000138 21
-------R-PbP---P---q-P-----Rp-------K-Qpr-k-N-BpP-n----P------n- 7R/1PbP3P/3q1P2/3Rp3/4K1Qp/r1k1N1Bp/P1n4P/6n1 0.000161 21
-----n--p-bB--pPN-P---k------------p---BRK----pP--p----PQ---q-Rb 5n2/p1bB2pP/N1P3k1/8/3p3B/RK4pP/2p4P/Q3q1Rb 0.000339 21
----K--b-Br---P--rQp----k-pPn---p--q--P--R---pP-NR-----B-------- 4K2b/1Br3P1/1rQp4/k1pPn3/p2q2P1/1R3pP1/NR5B/8 0.000191 21
-------QK--n----P-pq--PpB---rP-----k--pR-P---B-NRbp-----N------- 7Q/K2n4/P1pq2Pp/B3rP2/3k2pR/1P3B1N/Rbp5/N7 0.000148 21
---Q-n----PB-b----pB--NR--p--------r-P-P-P----p---r------knR-K-N 3Q1n2/2PB1b2/2pB2NR/2p5/3r1P1P/1P4p1/2r5/1knR1K1N 0.000170 21
----q---Prp--p--B-----knN---p---N------bp---p--RP-R-K-p-----Br-- 4q3/Prp2p2/B5kn/N3p3/N6b/p3p2R/P1R1K1p1/4Br2 0.000248 21
-------q--NPpN-P--R----r--p--B----------B--KPp-Ppbpp-k--Q------- 7q/2NPpN1P/2R4r/2p2B2/8/B2KPp1P/pbpp1k2/Q7 0.000147 21
---R-----p----QBp----p-RN---Pr-------qp-bKp-n-rP----k--nB------- 3R4/1p4QB/p4p1R/N3Pr2/5qp1/bKp1n1rP/4k2n/B7 0.000162 21
----Nq--p--pnBbrKP-P-p------RP--n--k------p--QP-p-----------r--- 4Nq2/p2pnBbr/KP1P1p2/4RP2/n2k4/2p2QP1/p7/4r3 0.000133 21
----b-Nb------BpPQRN-p-------------p-p-PrR---Pn-----k-P-nK------ 4b1Nb/6Bp/PQRN1p2/8/3p1p1P/rR3Pn1/4k1P1/nK6 0.000129 21
--N---B--pP---QP-p---PK-R-p-----P--k-P--p-r-p----p-----P---b--B- 2N3B1/1pP3QP/1p3PK1/R1p5/P2k1P2/p1r1p3/1p5P/3b2B1 0.000207 21
----Kb---QqP-pNB-Rp---P-k----p-----n--P-B---PRp-p-r------------- 4Kb2/1QqP1pNB/1Rp3P1/k4p2/3n2P1/B3PRp1/p1r5/8 0.000171 21
--Q-----n-rR----K-bP---PP----B-----R-pPpn----kp--bq---pB-------- 2Q5/n1rR4/K1bP3P/P4B2/3R1pPp/n4kp1/1bq3pB/8 0.000147 21
---Q-b--p-rp--PBbp---pK-k---p---r----p-p--P--q-n-P------B------- 3Q1b2/p1rp2PB/bp3pK1/k3p3/r4p1p/2P2q1n/1P6/B7 0.000185 21
--r-n--Q--P-p-PpKBR----p----bP------------n--k-BpRN----Pq------- 2r1n2Q/2P1p1Pp/KBR4p/4bP2/8/2n2k1B/pRN4P/q7 0.000108 21
----kN--prb----p--RP-P-qp---nK--P--N-Q--------B-------P-r--R-n-- 4kN2/prb4p/2RP1P1q/p3nK2/P2N1Q2/6B1/6P1/r2R1n2 0.000291 21
------Nr---n--PP-B------pK-p-b--p------N---kPRp-QR-----p-----r-B 6Nr/3n2PP/1B6/pK1p1b2/p6N/3kPRp1/QR5p/5r1B 0.000138 21
--K-----P-----b-------r-p-n-rP--P--k-ppP-P--nRBb-R----qP-------- 2K5/P5b1/6r1/p1n1rP2/P2k1ppP/1P2nRBb/1R4qP/8 0.000331 21
------b---Npp-p---r--p--k----------K-Pn-PR----P-RPN---Pqb---n--- 6b1/2Npp1p1/2r2p2/k7/3K1Pn1/PR4P1/RPN3Pq/b3n3 0.000168 21
---bqr-BpR---P-PkN---p---N---------K----pP--pb-Q--B-----R------n 3bqr1B/pR3P1P/kN3p2/1N6/3K4/pP2pb1Q/2B5/R6n 0.000329 21
--bnr----PP-P------R-BKPk-pp-Q--p----Pp---b------RP------------B 2bnr3/1PP1P3/3R1BKP/k1pp1Q2/p4Pp1/2b5/1RP5/7B 0.000131 21
----------P---N---p-----qppP-P-------nbBP--k-n--r-p-R-Np-----K-R 8/2P3N1/2p5/qppP1P2/5nbB/P2k1n2/r1p1R1Np/5K1R 0.000285 21
--N---B--p-P----r--P-p----Q--P---------ppKR-q-PPP-n-k--p------B- 2N3B1/1p1P4/r2P1p2/2Q2P2/7p/pKR1q1PP/P1n1k2p/6B1 0.000236 21
----Kb--p--P-P---R---rkPP-BRPn---------pp---Q---b------qn---N--- 4Kb2/p2P1P2/1R3rkP/P1BRPn2/7p/p3Q3/b6q/n3N3 0.000136 21
---r----P-pP-nPr----k--BK-Pp----b-----N--p--q---BR----pP---R---- 3r4/P1pP1nPr/4k2B/K1Pp4/b5N1/1p2q3/BR4pP/3R4 0.000257 21
k--b------p-P-B-P---NPB-p---R-pK------Qp-r--n---b-P---pn-------- k2b4/2p1P1B1/P3NPB1/p3R1pK/6Qp/1r2n3/b1P3pn/8 0.000145 21
--------Rbp----Np-p---KbrN-P----P----p---nPk-B-P--r----R-------q 8/Rbp4N/p1p3Kb/rN1P4/P4p2/1nPk1B1P/2r4R/7q 0.000143 21
------b-k--Pp-R--NrN-P-P------------K-P---p-B-RP-nB---p-n-q----- 6b1/k2Pp1R1/1NrN1P1P/8/4K1P1/2p1B1RP/1nB3p1/n1q5 0.000193 21
--R-----Pp--Rr--n-b---K-B--qp------k-NP-bp---PrB--p--------n---- 2R5/Pp2Rr2/n1b3K1/B2qp3/3k1NP1/bp3PrB/2p5/3n4 0.000112 21
---NR---P-P-p-p--p-P-q--B-r-bP--n---K----bQ----P-P--k------R---- 3NR3/P1P1p1p1/1p1P1q2/B1r1bP2/n3K3/1bQ4P/1P2k3/3R4 0.000207 21
---------RpPp-bP--BN---r-KP--n-----------Q---bB-pRPk---P-------r 8/1RpPp1bP/2BN3r/1KP2n2/8/1Q3bB1/pRPk3P/7r 0.000145 21
--------PPb---nNkp-p---PP-nR-R-----K--p--P----B--p------r-qB---- 8/PPb3nN/kp1p3P/P1nR1R2/3K2p1/1P4B1/1p6/r1qB4 0.000126 21
----K------RR---kp-P-P-b---N-b--B----nPnPp--qPB-N-p------------- 4K3/3RR3/kp1P1P1b/3N1b2/B4nPn/Pp2qPB1/N1p5/8 0.000169 21
-----bn-p----pPrnP-R-p-R-K-B-------Q-----b-------P-B--qp-k--N--- 5bn1/p4pPr/nP1R1p1R/1K1B4/3Q4/1b6/1P1B2qp/1k2N3 0.000142 21
-----B---p-KPppn-NRp----k-p-P--------pPP------Q-P-P-------r----r 5B2/1p1KPppn/1NRp4/k1p1P3/5pPP/6Q1/P1P5/2r4r 0.000154 21
---------p---bnrR--p-qk-K-QPp------p-P------pnbp-N-----p--R----- 8/1p3bnr/R2p1qk1/K1QPp3/3p1P2/4pnbp/1N5p/2R5 0.000137 21
--------P-p----PKRbNk--N-rb-Pn-----q---Q-p-----pp-----r------B-R 8/P1p4P/KRbNk2N/1rb1Pn2/3q3Q/1p5p/p5r1/5B1R 0.000282 21
------bbkpp--Np-----Kp----p-Q--------PB---p---p-Prn---P-n-----B- 6bb/kpp2Np1/4Kp2/2p1Q3/5PB1/2p3p1/Prn3P1/n5B1 0.000183 21
----Q---p-B--R--P--P-n-r-K---N--p-------Pprk--P-p--N---bq-----R- 4Q3/p1B2R2/P2P1n1r/1K3N2/p7/Pprk2P1/p2N3b/q5R1 0.000124 21
---B-r-N--pRn----P-pk--p--P-----p---KP------p--PP-B-----Q--N---n 3B1r1N/2pRn3/1P1pk2p/2P5/p3KP2/4p2P/P1B5/Q2N3n 0.000127 21
--r----R-P--Pr-----q-P-P-K-RNP---------PP-p-nQ-p-B-------kn----- 2r4R/1P2Pr2/3q1P1P/1K1RNP2/7P/P1p1nQ1p/1B6/1kn5 0.000158 21
--------P----p--K-Bp--bqB-brn---------N-n--kp-P--PpP--pP-------- 8/P4p2/K1Bp2bq/B1brn3/6N1/n2kp1P1/1PpP2pP/8 0.000259 21
--Q-----Prp----P-pP----Pk---B---p--K----Pp----bq-pp---B----N--N- 2Q5/Prp4P/1pP4P/k3B3/p2K4/Pp4bq/1pp3B1/3N2N1 0.000355 21
---q---RB-P-nPP--NN---k---R--r--P-------Pbb---PPB-p-K----------- 3q3R/B1P1nPP1/1NN3k1/2R2r2/P7/Pbb3PP/B1p1K3/8 0.000193 21
--------pR-NPr-rkp---B--p---RP--B--K--p-nq-----nQ-----------b--b 8/pR1NPr1r/kp3B2/p3RP2/B2K2p1/nq5n/Q7/4b2b 0.000109 21
--R--bq-Bp--P-N-Pn-----Pk-np-B-----K--p-------RpP-----Q--------r 2R2bq1/Bp2P1N1/Pn5P/k1np1B2/3K2p1/6Rp/P5Q1/7r 0.000178 21
--q-k---Pr-p-bbp-pR-----P-BBnK--p----P-R----N---p------n-------- 2q1k3/Pr1p1bbp/1pR5/P1BBnK2/p4P1R/4N3/p6n/8 0.000170 21
----Q-BB-r---P-Pp----b-pK-PNq------k-nP-p----p--N-p------------R 4Q1BB/1r3P1P/p4b1p/K1PNq3/3k1nP1/p4p2/N1p5/7R 0.000103 21
--K----R-N-p-r-p-b-p------RP----p----P-pp---r--b-Pp-k-q-----n--- 2K4R/1N1p1r1p/1b1p4/2RP4/p4P1p/p3r2b/1Pp1k1q1/4n3 0.000279 21
---bK----PPPP--bp-n--Nk-r-B-p---R--------r---P-p--p----pR------- 3bK3/1PPPP2b/p1n2Nk1/r1B1p3/R7/1r3P1p/2p4p/R7 0.000148 21
---b--n---P--QN-q-Nr-PKpB---Pp--------Bp----p-Rp-------n-----k-- 3b2n1/2P2QN1/q1Nr1PKp/B3Pp2/6Bp/4p1Rp/7n/5k2 0.000126 21
--R---r-b-PR-Qp-k----q-----pPn-------N-P--p-p--P--B-K-np-------- 2R3r1/b1PR1Qp1/k4q2/3pPn2/5N1P/2p1p2P/2B1K1np/8 0.000180 21
--------Pp-PPBb----p-k----Rqr--------P--N---P-pn-B--K-b-Q-r----- 8/Pp1PPBb1/3p1k2/2Rqr3/5P2/N3P1pn/1B2K1b1/Q1r5 0.000210 21
---------n-pQ--q-N-n-bp--P-p----r------P----Pp----Rpk--r-K---bB- 8/1n1pQ2q/1N1n1bp1/1P1p4/r6P/4Pp2/2Rpk2r/1K3bB1 0.000164 21
---R-b-----b-P--k--p-B-NP--P-p--P--P-N------p-r-n-p-K---r--Q---- 3R1b2/3b1P2/k2p1B1N/P2P1p2/P2P1N2/4p1r1/n1p1K3/r2Q4 0.000220 21
--------K-n---p-P-NP-Bkpp-pqb---P------RPP---p----b-------N-n--- 8/K1n3p1/P1NP1Bkp/p1pqb3/P6R/PP3p2/2b5/2N1n3 0.000235 21
